Date,User,Message
2026-01-17 21:50:56,밤샘개발자,베타 테스터 모집합니다
2026-01-17 22:01:28,오픈소스러,배포 자동화 어떻게 하세요?
2026-01-17 22:14:28,프롬프트냥이,도커 컴포즈로 올렸어요
2026-01-17 22:27:05,서버지기,다들 점심 뭐 드셨어요
2026-01-17 22:29:20,프롬프트냥이,에러 나는데 봐주실 분?
2026-01-17 22:43:13,오픈소스러,ㅋㅋㅋㅋ 이건 못참지
2026-01-17 22:56:02,디자인하는나무,배포 자동화 어떻게 하세요?
2026-01-17 23:03:33,코드짜는 곰,로컬 모델 돌려보신 분?
2026-01-17 23:08:10,취준생J,오늘 날씨 좋네요
2026-01-17 23:14:35,질문요정,요즘 클로드 코드 진짜 좋네요
2026-01-17 23:24:54,오픈소스러,배포 자동화 어떻게 하세요?
2026-01-17 23:38:33,오픈소스러,저희 서비스 피드백 부탁드려요
2026-01-17 23:47:44,커피중독,임베딩 모델 추천 좀요
2026-01-17 23:59:02,밤샘개발자,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 00:05:31,모델러,이거 혹시 어떻게 하나요?
2026-01-18 00:20:23,프롬프트냥이,사진
2026-01-18 00:27:31,모델러,이모티콘
2026-01-18 00:33:27,밤샘개발자,오늘 날씨 좋네요
2026-01-18 00:48:16,신입인사,주말에 뭐하세요
2026-01-18 00:53:19,프롬프트냥이,로컬 모델 돌려보신 분?
2026-01-18 00:58:08,조용한관찰자,오라클 프리티어 쓰는 중
2026-01-18 01:11:47,조용한관찰자,이거 혹시 어떻게 하나요?
2026-01-18 01:24:44,드립장인,주말에 뭐하세요
2026-01-18 01:35:58,커피중독,커피 한 잔 하고 갑니다
2026-01-18 01:42:49,논쟁왕,오늘 날씨 좋네요
2026-01-18 01:49:19,조용한관찰자,사진
2026-01-18 01:52:53,프로덕트메이커,저희 서비스 피드백 부탁드려요
2026-01-18 02:02:46,클라우드덕후,배포 자동화 어떻게 하세요?
2026-01-18 02:04:41,질문요정,저희 서비스 피드백 부탁드려요
2026-01-18 02:17:14,서버지기,베타 테스터 모집합니다
2026-01-18 02:19:20,프로덕트메이커,저희 서비스 피드백 부탁드려요
2026-01-18 02:23:30,프롬프트냥이,gpt랑 비교하면 어때요?
2026-01-18 02:28:30,빛나는 수달,에러 나는데 봐주실 분?
2026-01-18 02:33:01,드립장인,에러 나는데 봐주실 분?
2026-01-18 02:33:42,오픈소스러,이 방식이 맞나요?
2026-01-18 02:37:18,모델러,배포 자동화 어떻게 하세요?
2026-01-18 02:44:14,신입인사,주말에 뭐하세요
2026-01-18 02:48:34,서버지기,베타 테스터 모집합니다
2026-01-18 02:54:23,드립장인,저희 서비스 피드백 부탁드려요
2026-01-18 03:08:06,취준생J,무슨 라이브러리 쓰세요?
2026-01-18 03:12:19,디자인하는나무,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 03:13:33,프롬프트냥이,베타 테스터 모집합니다
2026-01-18 03:16:48,빛나는 수달,베타 테스터 모집합니다
2026-01-18 03:23:03,오픈소스러,도커 컴포즈로 올렸어요
2026-01-18 03:35:39,신입인사,베타 테스터 모집합니다
2026-01-18 03:48:09,오픈소스러,에러 나는데 봐주실 분?
2026-01-18 03:56:11,프로덕트메이커,저희 서비스 피드백 부탁드려요
2026-01-18 04:06:14,취준생J,에러 나는데 봐주실 분?
2026-01-18 04:16:34,서버지기,사진
2026-01-18 04:29:46,디자인하는나무,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 04:31:11,취준생J,에러 나는데 봐주실 분?
2026-01-18 04:41:46,조용한관찰자,도커 컴포즈로 올렸어요
2026-01-18 04:44:08,서버지기,요즘 클로드 코드 진짜 좋네요
2026-01-18 04:56:09,커피중독,이 방식이 맞나요?
2026-01-18 05:02:20,조용한관찰자,로컬 모델 돌려보신 분?
2026-01-18 05:06:58,오픈소스러,gpt랑 비교하면 어때요?
2026-01-18 05:13:17,질문요정,오늘 날씨 좋네요
2026-01-18 05:13:57,코드짜는 곰,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 05:14:18,취준생J,요즘 클로드 코드 진짜 좋네요
2026-01-18 05:28:17,디자인하는나무,gpt랑 비교하면 어때요?
2026-01-18 05:31:43,클라우드덕후,오라클 프리티어 쓰는 중
2026-01-18 05:34:41,디자인하는나무,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 05:48:11,조용한관찰자,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 05:59:08,코드짜는 곰,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 06:04:26,밤샘개발자,ㅋㅋㅋㅋ 이건 못참지
2026-01-18 06:06:28,오픈소스러,caddy 리버스프록시 편하던데요
2026-01-18 06:14:33,클라우드덕후,이 방식이 맞나요?
2026-01-18 06:16:00,서버지기,오라클 프리티어 쓰는 중
2026-01-18 06:24:42,논쟁왕,이거 혹시 어떻게 하나요?
2026-01-18 06:33:13,밤샘개발자,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 06:42:32,클라우드덕후,베타 테스터 모집합니다
2026-01-18 06:47:41,서버지기,배포 자동화 어떻게 하세요?
2026-01-18 06:58:42,모델러,이 방식이 맞나요?
2026-01-18 07:07:25,밤샘개발자,커피 한 잔 하고 갑니다
2026-01-18 07:16:14,프로덕트메이커,임베딩 모델 추천 좀요
2026-01-18 07:18:05,프로덕트메이커,저희 서비스 피드백 부탁드려요
2026-01-18 07:29:21,서버지기,사진
2026-01-18 07:34:51,커피중독,오라클 프리티어 쓰는 중
2026-01-18 07:49:16,모델러,저희 서비스 피드백 부탁드려요
2026-01-18 08:01:13,코드짜는 곰,도커 컴포즈로 올렸어요
2026-01-18 08:05:19,서버지기,에이전트 오케스트레이션 재밌음
2026-01-18 08:16:34,빛나는 수달,토큰 값이 부담이네요 ㅠㅠ
2026-01-18 08:21:51,빛나는 수달,오라클 프리티어 쓰는 중
2026-01-18 08:36:17,드립장인,사진
2026-01-18 08:39:02,드립장인,저희 서비스 피드백 부탁드려요
2026-01-18 08:50:58,프로덕트메이커,이모티콘
2026-01-18 09:05:21,모델러,무슨 라이브러리 쓰세요?
2026-01-18 09:18:58,오픈소스러,사진
2026-01-18 09:31:07,커피중독,에이전트 오케스트레이션 재밌음
2026-01-18 09:43:13,드립장인,에이전트 오케스트레이션 재밌음
2026-01-18 09:57:03,오픈소스러,gpt랑 비교하면 어때요?
2026-01-18 10:10:00,신입인사,무슨 라이브러리 쓰세요?
2026-01-18 10:20:03,신입인사,요즘 클로드 코드 진짜 좋네요
2026-01-18 10:23:49,질문요정,베타 테스터 모집합니다
2026-01-18 10:24:45,오픈소스러,이거 혹시 어떻게 하나요?
2026-01-18 10:31:42,조용한관찰자,에이전트 오케스트레이션 재밌음
2026-01-18 10:42:32,디자인하는나무,에러 나는데 봐주실 분?
2026-01-18 10:54:10,취준생J,caddy 리버스프록시 편하던데요
2026-01-18 10:54:44,링크수집가,주말에 뭐하세요
2026-01-18 10:58:29,코드짜는 곰,이 방식이 맞나요?
2026-01-18 10:59:54,드립장인,caddy 리버스프록시 편하던데요
2026-01-18 11:00:39,프롬프트냥이,gpt랑 비교하면 어때요?
2026-01-18 11:03:43,링크수집가,사진
2026-01-18 11:15:44,질문요정,이거 혹시 어떻게 하나요?
2026-01-18 11:21:33,디자인하는나무,gpt랑 비교하면 어때요?
2026-01-18 11:21:59,커피중독,사진
2026-01-18 11:28:55,밤샘개발자,도커 컴포즈로 올렸어요
2026-01-18 11:40:19,오픈소스러,저희 서비스 피드백 부탁드려요
2026-01-18 11:47:15,프롬프트냥이,배포 자동화 어떻게 하세요?
2026-01-18 11:58:26,프롬프트냥이,에러 나는데 봐주실 분?
2026-01-18 12:02:35,링크수집가,ㅋㅋㅋㅋ 이건 못참지
2026-01-18 12:07:18,조용한관찰자,다들 점심 뭐 드셨어요
2026-01-18 12:08:21,프롬프트냥이,에러 나는데 봐주실 분?
2026-01-18 12:19:22,디자인하는나무,배포 자동화 어떻게 하세요?
2026-01-18 12:32:13,프롬프트냥이,이 방식이 맞나요?
2026-01-18 12:43:54,커피중독,caddy 리버스프록시 편하던데요
2026-01-18 12:53:56,논쟁왕,베타 테스터 모집합니다
2026-01-18 13:07:18,모델러,주말에 뭐하세요
2026-01-18 13:09:29,클라우드덕후,무슨 라이브러리 쓰세요?
2026-01-18 13:20:27,모델러,gpt랑 비교하면 어때요?
2026-01-18 13:23:27,커피중독,베타 테스터 모집합니다
2026-01-18 13:35:37,논쟁왕,에러 나는데 봐주실 분?
2026-01-18 13:45:33,링크수집가,에러 나는데 봐주실 분?
2026-01-18 13:50:04,링크수집가,무슨 라이브러리 쓰세요?
2026-01-18 13:59:27,코드짜는 곰,이모티콘
2026-01-18 14:00:41,서버지기,로컬 모델 돌려보신 분?
2026-01-18 14:13:42,링크수집가,오라클 프리티어 쓰는 중
2026-01-18 14:19:25,프롬프트냥이,무슨 라이브러리 쓰세요?
2026-01-18 14:21:28,클라우드덕후,caddy 리버스프록시 편하던데요
2026-01-18 14:32:21,모델러,배포 자동화 어떻게 하세요?
2026-01-18 14:47:09,드립장인,에이전트 오케스트레이션 재밌음
2026-01-18 14:49:08,코드짜는 곰,배포 자동화 어떻게 하세요?
2026-01-18 15:02:33,빛나는 수달,저희 서비스 피드백 부탁드려요
2026-01-18 15:10:24,조용한관찰자,이거 혹시 어떻게 하나요?
2026-01-18 15:20:24,디자인하는나무,다들 점심 뭐 드셨어요
2026-01-18 15:23:02,프로덕트메이커,에러 나는데 봐주실 분?
2026-01-18 15:34:46,논쟁왕,주말에 뭐하세요
2026-01-18 15:36:31,디자인하는나무,사진
2026-01-18 15:46:55,모델러,오라클 프리티어 쓰는 중
2026-01-18 15:52:01,취준생J,토큰 값이 부담이네요 ㅠㅠ
2026-01-18 16:03:25,드립장인,주말에 뭐하세요
2026-01-18 16:04:26,신입인사,이거 혹시 어떻게 하나요?
2026-01-18 16:15:25,빛나는 수달,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 16:23:46,커피중독,이거 혹시 어떻게 하나요?
2026-01-18 16:30:30,서버지기,커피 한 잔 하고 갑니다
2026-01-18 16:37:46,서버지기,오라클 프리티어 쓰는 중
2026-01-18 16:46:26,프로덕트메이커,다들 점심 뭐 드셨어요
2026-01-18 16:48:12,서버지기,사진
2026-01-18 16:50:43,밤샘개발자,도커 컴포즈로 올렸어요
2026-01-18 17:00:48,드립장인,사진
2026-01-18 17:01:21,서버지기,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 17:09:32,서버지기,임베딩 모델 추천 좀요
2026-01-18 17:13:16,질문요정,도커 컴포즈로 올렸어요
2026-01-18 17:20:59,드립장인,도커 컴포즈로 올렸어요
2026-01-18 17:31:59,취준생J,배포 자동화 어떻게 하세요?
2026-01-18 17:40:46,조용한관찰자,무슨 라이브러리 쓰세요?
2026-01-18 17:42:08,프롬프트냥이,도커 컴포즈로 올렸어요
2026-01-18 17:46:57,링크수집가,저희 서비스 피드백 부탁드려요
2026-01-18 17:59:16,질문요정,caddy 리버스프록시 편하던데요
2026-01-18 18:03:29,조용한관찰자,무슨 라이브러리 쓰세요?
2026-01-18 18:08:41,논쟁왕,무슨 라이브러리 쓰세요?
2026-01-18 18:18:04,빛나는 수달,주말에 뭐하세요
2026-01-18 18:19:28,오픈소스러,다들 점심 뭐 드셨어요
2026-01-18 18:21:09,프롬프트냥이,에이전트 오케스트레이션 재밌음
2026-01-18 18:34:38,디자인하는나무,저희 서비스 피드백 부탁드려요
2026-01-18 18:47:22,서버지기,무슨 라이브러리 쓰세요?
2026-01-18 18:56:13,프로덕트메이커,무슨 라이브러리 쓰세요?
2026-01-18 19:00:26,조용한관찰자,에이전트 오케스트레이션 재밌음
2026-01-18 19:08:38,서버지기,이 방식이 맞나요?
2026-01-18 19:11:34,링크수집가,이 방식이 맞나요?
2026-01-18 19:25:21,서버지기,이모티콘
2026-01-18 19:39:11,조용한관찰자,이모티콘
2026-01-18 19:47:34,링크수집가,주말에 뭐하세요
2026-01-18 19:50:36,프로덕트메이커,베타 테스터 모집합니다
2026-01-18 20:03:17,오픈소스러,이 방식이 맞나요?
2026-01-18 20:14:58,코드짜는 곰,다들 점심 뭐 드셨어요
2026-01-18 20:23:26,프로덕트메이커,caddy 리버스프록시 편하던데요
2026-01-18 20:27:27,모델러,이거 혹시 어떻게 하나요?
2026-01-18 20:33:33,프로덕트메이커,베타 테스터 모집합니다
2026-01-18 20:42:55,프로덕트메이커,주말에 뭐하세요
2026-01-18 20:49:33,오픈소스러,요즘 클로드 코드 진짜 좋네요
2026-01-18 20:53:27,서버지기,오라클 프리티어 쓰는 중
2026-01-18 21:01:54,신입인사,베타 테스터 모집합니다
2026-01-18 21:05:33,링크수집가,커피 한 잔 하고 갑니다
2026-01-18 21:16:00,드립장인,배포 자동화 어떻게 하세요?
2026-01-18 21:21:40,취준생J,토큰 값이 부담이네요 ㅠㅠ
2026-01-18 21:23:23,취준생J,이 방식이 맞나요?
2026-01-18 21:36:08,신입인사,토큰 값이 부담이네요 ㅠㅠ
2026-01-18 21:49:36,신입인사,오라클 프리티어 쓰는 중
2026-01-18 21:54:08,드립장인,로컬 모델 돌려보신 분?
2026-01-18 22:04:03,링크수집가,주말에 뭐하세요
2026-01-18 22:13:32,논쟁왕,도커 컴포즈로 올렸어요
2026-01-18 22:17:11,취준생J,베타 테스터 모집합니다
2026-01-18 22:29:28,빛나는 수달,주말에 뭐하세요
2026-01-18 22:30:17,모델러,로컬 모델 돌려보신 분?
2026-01-18 22:33:08,프롬프트냥이,에러 나는데 봐주실 분?
2026-01-18 22:35:18,신입인사,무슨 라이브러리 쓰세요?
2026-01-18 22:40:29,조용한관찰자,이모티콘
2026-01-18 22:41:42,서버지기,베타 테스터 모집합니다
2026-01-18 22:54:19,커피중독,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 23:01:24,조용한관찰자,커피 한 잔 하고 갑니다
2026-01-18 23:06:33,서버지기,사진
2026-01-18 23:15:36,코드짜는 곰,배포 자동화 어떻게 하세요?
2026-01-18 23:18:31,밤샘개발자,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 23:31:43,디자인하는나무,주말에 뭐하세요
2026-01-18 23:33:14,오픈소스러,이거 혹시 어떻게 하나요?
2026-01-18 23:40:19,링크수집가,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-18 23:42:37,신입인사,사진
2026-01-18 23:54:36,클라우드덕후,요즘 클로드 코드 진짜 좋네요
2026-01-19 00:03:06,코드짜는 곰,gpt랑 비교하면 어때요?
2026-01-19 00:05:46,취준생J,주말에 뭐하세요
2026-01-19 00:12:51,빛나는 수달,베타 테스터 모집합니다
2026-01-19 00:25:04,모델러,사진
2026-01-19 00:35:27,코드짜는 곰,이모티콘
2026-01-19 00:47:45,질문요정,베타 테스터 모집합니다
2026-01-19 00:54:51,논쟁왕,도커 컴포즈로 올렸어요
2026-01-19 00:59:59,신입인사,베타 테스터 모집합니다
2026-01-19 01:03:45,신입인사,ㅋㅋㅋㅋ 이건 못참지
2026-01-19 01:06:07,프로덕트메이커,이거 혹시 어떻게 하나요?
2026-01-19 01:17:54,취준생J,에러 나는데 봐주실 분?
2026-01-19 01:31:57,밤샘개발자,caddy 리버스프록시 편하던데요
2026-01-19 01:37:22,논쟁왕,베타 테스터 모집합니다
2026-01-19 01:48:23,드립장인,이모티콘
2026-01-19 01:48:55,논쟁왕,오라클 프리티어 쓰는 중
2026-01-19 01:55:52,서버지기,이 방식이 맞나요?
2026-01-19 02:04:35,오픈소스러,저희 서비스 피드백 부탁드려요
2026-01-19 02:19:32,드립장인,이모티콘
2026-01-19 02:20:23,코드짜는 곰,로컬 모델 돌려보신 분?
2026-01-19 02:27:13,조용한관찰자,요즘 클로드 코드 진짜 좋네요
2026-01-19 02:34:46,디자인하는나무,이모티콘
2026-01-19 02:48:14,코드짜는 곰,로컬 모델 돌려보신 분?
2026-01-19 03:02:13,논쟁왕,에이전트 오케스트레이션 재밌음
2026-01-19 03:03:04,오픈소스러,도커 컴포즈로 올렸어요
2026-01-19 03:11:10,클라우드덕후,사진
2026-01-19 03:21:06,오픈소스러,에이전트 오케스트레이션 재밌음
2026-01-19 03:28:13,커피중독,요즘 클로드 코드 진짜 좋네요
2026-01-19 03:35:35,조용한관찰자,임베딩 모델 추천 좀요
2026-01-19 03:49:03,신입인사,오늘 날씨 좋네요
2026-01-19 04:00:50,신입인사,caddy 리버스프록시 편하던데요
2026-01-19 04:12:15,코드짜는 곰,베타 테스터 모집합니다
2026-01-19 04:26:05,드립장인,로컬 모델 돌려보신 분?
2026-01-19 04:34:12,오픈소스러,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-19 04:46:55,클라우드덕후,사이드프로젝트 오픈했어요 https://example.com 구경오세요
2026-01-19 04:54:11,조용한관찰자,베타 테스터 모집합니다
2026-01-19 05:07:36,프로덕트메이커,배포 자동화 어떻게 하세요?
2026-01-19 05:15:18,질문요정,베타 테스터 모집합니다
2026-01-19 05:21:45,프롬프트냥이,에러 나는데 봐주실 분?
2026-01-19 05:36:45,링크수집가,베타 테스터 모집합니다
2026-01-19 05:39:48,링크수집가,배포 자동화 어떻게 하세요?
